id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
168259,Furious 7,Action-Thriller-Crime,en,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,83.236,Original Film-One Race-Universal Pictures,4/1/15,190000000,1515400000,137,Released,Vengeance hits home,7.236,10157,Vin Diesel-Paul Walker-Jason Statham-Michelle Rodriguez-Jordana Brewster-Tyrese Gibson-Ludacris-Dwayne Johnson-Lucas Black-Kurt Russell-Nathalie Emmanuel-Elsa Pataky-Gal Gadot-John Brotherton-Luke Evans-Tony Jaa-Djimon Hounsou-Noel Gugliemi-Ali Fazal-Sung Kang-Ronda Rousey-Miller Kimsey-Charlie Kimsey-Eden Estrella-Gentry White-Iggy Azalea-Jon Lee Brody-Levy Tran-Anna Colwell-Viktor Hernandez-Steve Coulter-Robert Pralgo-Antwan Mills-J.J. Phillips-Jorge Ferragut-Sara Sohn-Benjamin Blankenship-D.J. Hapa-T-Pain-Brian Mahoney-Brittney Alger-Romeo Santos-Jocelin Donahue-Stephanie Langston-Jorge-Luis Pallo-Tego Calderon-Shad Moss-Don Omar-Klement Tinaj-Caleb Walker-Cody Walker-Lateef Crowder-Dennis Keiffer-Tara Macken-John Koyama-Aaron J. Brooks-Caitlin Dechelle,car race-speed-street race-revenge-race-muscle car,/ktofZ9Htrjiy0P6LEowsDaxd3Ri.jpg,/cHkhb5A4gQRK6zs6Pv7zorHs8Nk.jpg,51497-82992-337339-13804-584-9615-9799-99861-254128-135397-384018-91314-262500-207703-98566-378944-260346-177677-385128-102899-198184
361743,Top Gun: Maverick,Action-Drama,en,After more than thirty years of service as one of the Navy��s top aviators and dodging the advancement in rank that would ground him Pete ���Maverick�� Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.,297.574,Skydance-Don Simpson/Jerry Bruckheimer Films-Paramount,5/24/22,170000000,1488732821,131,Released,Feel the need... The need for speed.,8.273,7187,Tom Cruise-Miles Teller-Jennifer Connelly-Jon Hamm-Glen Powell-Ed Harris-Val Kilmer-Lewis Pullman-Charles Parnell-Bashir Salahuddin-Monica Barbaro-Jay Ellis-Danny Ramirez-Jack Schumacher-Manny Jacinto-Kara Wang-Greg Tarzan Davis-Jake Picking-Raymond Lee-Jean Louisa Kelly-Lyliana Wray-Chelsea Harris-Darnell Kirkwood-Austin Bowerman-Stephanie Andrea Barron-Alec Williams-Rachel Winfree-Peter Mark Kendall-Ian Gary-Bob Stephenson-Landon Gordon-Margaret Strabala-Ryan Heilmann-Shantel Limbo-James Handy-Whylip Lee-Tristan Henry-Jason Robert Boles-Brian Ferguson-Chido Nwokocha-Chaz Ingram-Rachael Markarian-Shannon Kane-Norman Ralph Eliasen-Anthony Edwards-Meg Ryan-Kelly McGillis,fighter pilot-u.s. navy-sequel-nuclear weapons-military,/62HCnUTziyWcpDaBO2i1DX17ljH.jpg,/AaV1YIdWKnjAIAOe8UUKBFm327v.jpg,755566-507086-438148-616037-744-629015-99771-766507-585511-49046-453395-756999-610150-663712-81389-978436-778855-830784-414906-436270-919355
330457,Frozen II,Family-Animation-Adventure-Comedy-Fantasy,en,Elsa Anna Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom.,81.122,Walt Disney Pictures-Walt Disney Animation Studios,11/20/19,150000000,1450000000,103,Released,The past is not what it seems.,7.261,9304,Idina Menzel-Kristen Bell-Josh Gad-Jonathan Groff-Evan Rachel Wood-Sterling K. Brown-Alfred Molina-Rachel Matthews-Jason Ritter-Martha Plimpton-Ciar��n Hinds-Jeremy Sisto-Stephen J. Anderson-Chris Williams-Maia Wilson-Paul Briggs-Hadley Gannaway-Mattea Conforti-Aurora Aksnes-Alan Tudyk-Santino Fontana-Livvy Stubenrauch-Eva Bella-Jackson Stein-Delaney Rose Stein-Halima V. Hudson-Isabella Acres-Stephen Apostolina-Kimberly Bailey-David Boat-June Christopher-Antonio Raul Corbo-David Cowgill-Wendy Cutler-Hudson D'Andrea-Grey DeLisle-Jessica DiCicco-Terri Douglas-Robin Atkin Downes-Nick Fisher-Jackie Gonneau-Franck Gourlat-Daniel Kaz-Phil LaMarr-Arnaud L�onard-Mimi Maynard-Scott Menville-Melanie Minichino-Max Mittelman-Matt Nolan-Capri Oliver-Arthur Ortiz-Paul Pape-Michael Ralph-Akai Robinson-Lynwood Robinson-Maddix Robinson-Kaitlyn Robrock-Violet Grace Schaffer-Pepper Sweeney-Fred Tatasciore-Jean-Alain Velardo-Kari Wahlgren-Matthew Wood,princess-magic-kingdom-winter-queen-castle-musical-sequel-dam-spirit-frozen-personification-mother daughter relationship,/mINJaa34MtknCYl5AjtNJzWj8cD.jpg,/xJWPZIYOEFIjZpBL7SVBGnzRYXp.jpg,109445-512200-181812-475557-546554-420809-420818-420817-454626-496243-508965-508439-495764-301528-458897-326359-429617-530915-466272-38757-359724
346698,Barbie,Comedy-Adventure-Fantasy,en,Barbie and Ken are having the time of their lives in the colorful and seemingly perfect world of Barbie Land. However when they get a chance to go to the real world they soon discover the joys and perils of living among humans.,441.504,LuckyChap Entertainment-Heyday Films-NB/GG Pictures-Mattel-Warner Bros. Pictures,7/19/23,145000000,1445638421,114,Released,She's everything. He's just Ken.,7.14,7064,Margot Robbie-Ryan Gosling-America Ferrera-Kate McKinnon-Ariana Greenblatt-Simu Liu-Will Ferrell-Michael Cera-Helen Mirren-Issa Rae-Alexandra Shipp-Emma Mackey-Emerald Fennell-Rhea Perlman-Hari Nef-Kingsley Ben-Adir-Ncuti Gatwa-Connor Swindells-Sharon Rooney-Ritu Arya-Ana Kayne-Nicola Coughlan-Dua Lipa-John Cena-Scott Evans-Jamie Demetriou-Andrew Leung-Will Merrick-Zheng Xi Yong-Asim Chaudhry-Ray Fearon-Erica Ford-Hannah Khalique-Brown-Mette Towley-Marisa Abela-Lucy Boynton-Rob Brydon-Tom Stourton-Chris Taylor-David Mumeni-Olivia Brody-Isla Ashworth-Eire Farrell-Daisy Duczmal-Isabella Nightingale Mercado-Genvieve Toussaint-Manuela Mora-Aida Sexton-Ann Roth-Millie-Rose Crossley-Anvita Nehru-Kayla-Mai Alvares-Luke Mullen-Patrick Luwis-Mac Brandt-Paul Jurewicz-Oraldo Austin-Benjamin Arthur-Carlos Jacott-Adam Ray-George Basil-Ptolemy Slocum-Deb Hiett-James Leon-Oliver Vaquer-Tony Noto-Christopher T. Wood-Annie Mumolo-Elise Gallup-McKenna Roberts-Brylee Hsu-Sasha Milstein-Lauren Holt-Sterling Jones-Ryan Piers Williams-Jamaal Lewis-Kathryn Akin-Grace Jabbari-Ira Mandela Siobhan-Lisa Spencer-Naomi Weijand-Tom Clark-Ireanne Abenoja-Davide Albonetti-Charlotte Anderson-Michael Anderson-Rico Bakker-James Bamford-William John Banks-Callum Bell-Adam Blaug-Mason Boyce-Taylor Bradshaw-Alex Brown-Miekaile Browne-Lewis Calcutt-Nikkita Chadha-Oliver Chapman-Megan Charles-Callum Clack-Danny Coburn-Kat Collings-Adam Crossley-Sia Dauda-Gustave Die-Grace Durkin-Joelle Dyson-Lewis Easter-Onyemachi Ejimofor-Cameron Everitt-Luke Field-Wright-Sasha Flesch-Adam Fogarty-Mikey French-Anna-Kay Gayle-Charlie Goddard-Marlie Goddard-Ellis Harman-Yasmin Harrison-Josh Hawkins-James Healy-Tim Hodges-Mira Jebari-Beccy Jones-Thomas Kalek-Lily Laight-Maiya Leeke-Cristian Liberti-Prodromos Marneros-Nahum McLean-Jordan Melchor-Ramzan Miah-Andy Monaghan-Florivaldo Mossi-Hannah Nazareth-Grant Neal-Freja Nicole-Shaun Niles-Ella Nonini-Jack William Parry-Josie Pocock-Barnaby Quarendon-Redmand Rance-Zara Richards-Liam Riddick-Alana Rixon-Adam Paul Robertson-Kingdom Sibanda-Sebastian Skov-Aaron J. Smith-Joshua Smith-Lucia-Rose Sokolowski-Janine Somcio-Callum Sterling-Todd Talbot-Charles Tatman-Grant Thresh-Connor Tidman-Wahchi Vong-Jerry Wan-Sasha Wareham-Stan West-Oliver Wheeler-Josh Wild-Joe Wolstenholme-Richard Womersley-Ashley Young-Alex Sturman,feminism-satire-patriarchy-based on toy-female protagonist-doll-fantasy world-motherhood-existentialism-woman director-mother daughter relationship-gender discrimination-barbie-secret world,/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,/nHf61UzkfFno5X1ofIhugCPus2R.jpg,617932-615656-298618-872585-16418-1061181-13002-828898-1034470-667538-71915-1083862-34564-1160089-1160053-335977-1076487-385687-823346-1160057-37353
99861,Avengers: Age of Ultron,Action-Adventure-Science Fiction,en,When Tony Stark tries to jumpstart a dormant peacekeeping program things go awry and Earth��s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges it is up to The Avengers to stop him from enacting his terrible plans and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.,87.546,Marvel Studios,4/22/15,365000000,1405403694,141,Released,A new age has come.,7.277,21708,Robert Downey Jr.-Chris Hemsworth-Mark Ruffalo-Chris Evans-Scarlett Johansson-Jeremy Renner-James Spader-Paul Bettany-Elizabeth Olsen-Aaron Taylor-Johnson-Samuel L. Jackson-Don Cheadle-Cobie Smulders-Anthony Mackie-Hayley Atwell-Idris Elba-Linda Cardellini-Stellan Skarsg�rd-Claudia Kim-Thomas Kretschmann-Andy Serkis-Julie Delpy-Stan Lee-Henry Goodman-Chris Luca-Brian Schaeffer-Dominique Provost-Chalkley-Isaac Andrews-Gareth Kieran Jones-Chan Woo Lim-Minhee Yeo-Bentley Kalu-Julian Bleach-Christopher Beasley-Vuyo Dabula-Nondumiso Tembe-Kabelo Thai-Lele Ledwaba-Mandla Gaduka-Harriet Manamela-Beulah Hashe-Musca Kumalo-Mathapelo September-Antony Acheampong-Chioma Anyanwu-Ben Sakamoto-Imogen Poynton-Isabella Poynton-Ingvild Deila-Sunny Yeo-Namju Go-Mina Kweon-Earl T. Kim-Arthur Lee-Verity Hewlett-Michael Matovski-Alma Noce-Riccardo Richetta-Constanza Ruff-Monty Mclaren-Clark-Julia Krynke-Tony Christian-Ian Kay-Barry Aird-Aaron Himelstein-Kerry Condon-Jaiden Stafford-Josh Brolin-Robert J. Fraser-Lou Ferrigno-Zakk Pierce,artificial intelligence (a.i.)-sequel-superhero-based on comic-superhero team-duringcreditsstinger-marvel cinematic universe (mcu)-fictitious country-evil robot,/4ssDuvEDkSArWEdyBl2X5EHvYKU.jpg,/6YwkGolwdOMNpbTOmLjoehlVWs5.jpg,271110-100402-24428-102899-76338-10195-10138-68721-1771-118340-1726-284052-283995-315635-299536-284053-284054-1724-299534-363088-127585
502356,The Super Mario Bros. Movie,Animation-Family-Adventure-Fantasy-Comedy,en,While working underground to fix a water main Brooklyn plumbers���and brothers���Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated Mario embarks on an epic quest to find Luigi.,244.799,Universal Pictures-Illumination-Nintendo,4/5/23,100000000,1362000000,93,Released,Not all heroes wear capes. Some wear overalls.,7.685,8217,Chris Pratt-Anya Taylor-Joy-Charlie Day-Jack Black-Keegan-Michael Key-Seth Rogen-Fred Armisen-Sebastian Maniscalco-Charles Martinet-Kevin Michael Richardson-Khary Payton-Rino Romano-John DiMaggio-Jessica DiCicco-Eric Bauza-Juliet Jelenic-Scott Menville-Carlos Alazraqui-Jason Broad-Ashly Burch-Rachel Butera-Cathy Cavadini-Will Collyer-Django Craig-Willow Geer-Aaron Hendry-Andy Hirsch-Barbara Harris-Phil LaMarr-Jeremy Maxwell-Daniel Mora-Eric Osmond-Noreen Reardon-Lee Shorten-Cree Summer-Nisa Ward-Nora Wyman-Ed Skudder,gorilla-plumber-anthropomorphism-magic mushroom-based on video game-toad-aftercreditsstinger-duringcreditsstinger-damsel in distress-piano-brother brother relationship-illumination-evil king-clich�,/qNBAXBIQlnOThrVvA6mA2B5ggV6.jpg,/9n2tJBplPbgR2ca05hS5CKXwP2c.jpg,603692-385687-447365-640146-569094-76600-713704-594767-493529-346698-758323-976573-315162-667538-964980-677179-447277-934433-298618-868759-872585
284054,Black Panther,Action-Adventure-Science Fiction,en,King T'Challa returns home to the reclusive technologically advanced African nation of Wakanda to serve as his country's new leader. However T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia the queen-mother his princess-kid sister members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent to prevent Wakanda from being dragged into a world war.,57.153,Marvel Studios,2/13/18,200000000,1349926083,135,Released,Long live the king.,7.391,20780,Chadwick Boseman-Michael B. Jordan-Lupita Nyong'o-Danai Gurira-Martin Freeman-Daniel Kaluuya-Letitia Wright-Winston Duke-Sterling K. Brown-Florence Kasumba-John Kani-Angela Bassett-Forest Whitaker-Andy Serkis-David S. Lee-Nabiyah Be-Isaach De Bankol�-Connie Chiume-Dorothy Steel-Danny Sapani-Sydelle Noel-Marija Abney-Zola Williams-Janeshia Adams-Ginyard-Maria Hippolyte-Marie Mouroum-J�nel Stevens-Sope Aluko-Stan Lee-Atandwa Kani-Ashton Tyler-Denzel Whitaker-Shaunette Ren�e Wilson-Christine Hollingsworth-Lucy Hockings-Bambadjan Bamba-Roland Kilumbu-Jermaine Holt-Dominique Elijah Smith-Jalil Jay Lynch-Vaughndio Forbes-Sasha Morfaw-Alexis Louder-Francesca Faridany-Mark Ashworth-Seth Carr-Jeremy Sample-Chad Crumley-Alexis Rhee-Danny Chung-Liz Elkins Newcomer-Tony Sears-Alex C. Riley Hughes-Clifford Gay-Shamel Heath-De'Jon Watts-Alex Hibbert-Tristan Timmons-Tyler Timmons-Abraham Clinkscales-Thabo Moropane-Zani Mogodi-Zenzi Williams-Trevor Noah-T. Love-Sebastian Stan,africa-superhero-based on comic-aftercreditsstinger-duringcreditsstinger-marvel cinematic universe (mcu),/uxzzxijgPIY7slzFvMotPv8wjKA.jpg,/b6ZJZHUdMEFECvGiDpJjlfUWela.jpg,284053-299536-363088-315635-271110-283995-99861-284052-102899-76338-118340-100402-299537-383498-10195-1771-10138-24428-1726-299534-68721
12445,Harry Potter and the Deathly Hallows: Part 2,Fantasy-Adventure,en,Harry Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.,131.341,Warner Bros. Pictures-Heyday Films,7/12/11,125000000,1341511219,130,Released,It all ends.,8.1,19674,Daniel Radcliffe-Emma Watson-Rupert Grint-Ralph Fiennes-Alan Rickman-Michael Gambon-Warwick Davis-Helena Bonham Carter-Ciar��n Hinds-Matthew Lewis-John Hurt-Evanna Lynch-Robbie Coltrane-Kelly Macdonald-Tom Felton-Helen McCrory-Jason Isaacs-Maggie Smith-David Thewlis-Gary Oldman-David Bradley-Julie Walters-Gemma Jones-Dave Legeno-Miriam Margolyes-Nick Moran-James Phelps-Oliver Phelps-Cl�mence Po�sy-Natalia Tena-Mark Williams-Bonnie Wright-Domhnall Gleeson-Graham Duff-Anthony Allgood-Rusty Goffe-Jon Key-Ian Peck-Benn Northover-Hebe Beardsall-Devon Murray-Jessie Cave-Afshan Azad-Isabella Laughland-Anna Shaffer-Georgina Leonidas-Freddie Stroma-Alfred Enoch-Katie Leung-William Melling-Sian Grace Phillips-Ralph Ineson-Suzie Toase-Jim Broadbent-Scarlett Hefner-Josh Herdman-Louis Cordice-Amber Evans-Ruby Evans-George Harris-Chris Rankin-Guy Henry-Phil Wright-Gary Sayer-Tony Adkins-Penelope McGhie-Emma Thompson-Ellie Darcey-Alden-Ariella Paradise-Benedict Clarke-Leslie Phillips-Alfie McIlwain-Rohan Gotobed-Geraldine Somerville-Adrian Rawlins-Toby Papworth-Timothy Spall-Peter G. Reed-Judith Sharp-Emil Hostina-Bob Yves Van Hellenberg Hubar-Granville Saxton-Tony Kirwood-Ashley McGuire-Arthur Bowen-Daphne de Beistegui-Will Dunn-Jade Gordon-Bertie Gilbert-Helena Barlow-Ryan Turner-Paul Bailey-Sean Biggerstaff-Vinnie Clarke-David Heyman-Charlie Hobbs-Luke Newberry-Keijo J. Salmela-Pauline Stone-Spencer Wilding-Harrison Davis-Annabelle Davis,witch-dying and death-saving the world-self sacrifice-magic-school of witchcraft-sorcerer-school-battle-wizard-teenage hero-christmas-based on young adult novel-good versus evil,/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,/n5A7brJCjejceZmHyujwUTVgQNC.jpg,12444-674-673-675-767-672-671-259316-1865-10681-165-49538-12-70160-11-585-1771-120-10195-2501-101299
181808,Star Wars: The Last Jedi,Adventure-Action-Science Fiction,en,Rey develops her newly discovered abilities with the guidance of Luke Skywalker who is unsettled by the strength of her powers. Meanwhile the Resistance prepares to do battle with the First Order.,56.523,Lucasfilm Ltd.,12/13/17,200000000,1332698830,152,Released,Darkness rises... and light to meet it,6.818,14437,Mark Hamill-Carrie Fisher-Adam Driver-Daisy Ridley-John Boyega-Oscar Isaac-Andy Serkis-Lupita Nyong'o-Domhnall Gleeson-Anthony Daniels-Gwendoline Christie-Kelly Marie Tran-Laura Dern-Benicio del Toro-Frank Oz-Billie Lourd-Joonas Suotamo-Amanda Lawrence-Jimmy Vee-Brian Herring-Dave Chapman-Justin Theroux-Tim Rose-Tom Kane-Adrian Edmondson-Mark Lewis Jones-Hermione Corfield-Veronica Ngo-Noah Segan-Jamie Christopher-Paul Kasey-Michaela Coel-Priyanga Burford-Navin Chowdhry-Crystal Clarke-Hugh Skinner-Shauna Macdonald-Kate Dickie-Ralph Ineson-Michael Jibson-Luke Neal-Andy Nyman-Lily Cole-Warwick Davis-Kiran Shah-Joseph Gordon-Levitt-Mike Quinn-Gareth Edwards-Gary Barlow-Peter Mayhew-Edgar Wright-Joe Cornish-Griffin Hamill-Nathan Hamill-Chelsea Hamill-Yang Liang-David M. Santana-Andrew Jack-Jonathan Harden-Danny Euston-Aki Omoshaybi-Togo Igawa-Tim Steed-Simon Lowe-Joe Van Moyland-Darren Morfitt-Gerard Monaco-Patrick O'Kane-Paul Bazely-Orion Lee-Amira Ghazalla-Akshay Kumar-Temirlan Blaev-Josiah Oniha-Sara Heller-Matthew Sharp-Jack Greenlees-Danny Sapani-Kevin Layne-Ben Morris-Andrew Abbott-Chris Adams-Samantha Alleyne-Martin Bratanov-Glen Carroll-Cavin Cornwall-James Cox-Steve Doyle-Josh Dyer-Karl Farrer-James Filanowski-David R. Grant-��mar Gu��j�_nsson-Craig Izzard-Christopher Jaciow-Tobias James-Samuels-Dan Lam-Antonio Lujak-Josh Methven-Sandeep Mohan-Ross Moneypenny-Florian Robin-Scott Tanner-Stephanie Silva-Clem So-Leo Thompson-Andy Wareham-William Willoughby-Oscar Wright-Karanja Yorke,bunker-space battle-defeat-failure-sequel-space opera-military operation,/kOVEVeg59E0wsnXmF9nrh6OmWII.jpg,/epVMXf10WqFkONzKR8V76Ypj5Y3.jpg,140607-1894-181812-1893-1895-330459-11-348350-1891-1892-284053-315635-12180-283995-141052-260485-92196-920930-924387-284054-1035038
351286,Jurassic World: Fallen Kingdom,Action-Adventure-Science Fiction-Thriller,en,Three years after Jurassic World was destroyed Isla Nublar now sits abandoned. When the island's dormant volcano begins roaring to life Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.,81.072,Amblin Entertainment-Universal Pictures,6/6/18,170000000,1310466296,129,Released,The park is gone.,6.549,11219,Chris Pratt-Bryce Dallas Howard-Rafe Spall-Justice Smith-Daniella Pineda-James Cromwell-Toby Jones-Ted Levine-Jeff Goldblum-BD Wong-Geraldine Chaplin-Isabella Sermon-Robert Emms-Peter Jason-Kevin Layne-John Schwab-Sam Redford-Charlie Rawes-Patrick Crowley-Alex Dower-Honey Holmes-Neil Bishop-Philippa Thomas-Ronan Summers-Cory Peterson-Jeremy Gilbert-Victor Gardener-Daryl Kwan-Eric Kofi Abrefa-Ben Peel-Mark Griffin-Paul Sockett-Doug Robson-Gil Kolirin-Nathan Florence-Bryan Phillips-Mitchell L. Johnson-Ian Copley-Johnson-Michael Papajohn-Daniel Stisen,tyrannosaurus rex-volcano-rescue mission-sequel-wild animal-prehistoric creature-dinosaur-genetic engineering-aftercreditsstinger-monster island,/c9XxwwhPHdaImA2f1WEfEsbhaFB.jpg,/3s9O5af2xWKWR5JzP2iJZpZeQQg.jpg,135397-331-330-383498-363088-329-348350-260513-299536-427641-284054-333339-353081-284053-345940-447200-338970-335983-507086-268896-141052
109445,Frozen,Animation-Family-Adventure-Fantasy,en,Young princess Anna of Arendelle dreams about finding true love at her sister Elsa��s coronation. Fate takes her on a dangerous journey in an attempt to end the eternal winter that has fallen over the kingdom. She's accompanied by ice delivery man Kristoff his reindeer Sven and snowman Olaf. On an adventure where she will find out what friendship courage family and true love really means.,97.537,Walt Disney Pictures-Walt Disney Animation Studios,11/20/13,150000000,1274219009,102,Released,Only the act of true love will thaw a frozen heart.,7.25,14984,Kristen Bell-Idina Menzel-Jonathan Groff-Frank Welker-Josh Gad-Santino Fontana-Alan Tudyk-Ciar��n Hinds-Chris Williams-Stephen J. Anderson-Maia Wilson-Edie McClurg-Robert Pine-Maurice LaMarche-Spencer Lacey Ganus-Livvy Stubenrauch-Eva Bella-Jesse Corti-Jeffrey Marcus-Tucker Gilmore-Ava Acres-Stephen Apostolina-Annaleigh Ashford-Kirk Baily-Jenica Bergere-David Boat-Paul Briggs-Tyree Brown-Woody Buck-June Christopher-Lewis Cleale-Wendy Cutler-Terri Douglas-Eddie Frierson-Jean Gilpin-Jackie Gonneau-Nicholas Guest-Bridget Hoffman-Nick Jameson-Daniel Kaz-John Lavelle-Jennifer Lee-Patricia Lentz-Annie Lopez-Katie Lowes-Mona Marshall-Dara McGarry-Scott Menville-Adam Overett-Paul Pape-Courtney Peldon-Jennifer Perry-Raymond S. Persi-Jean-Michel Richaud-Lynwood Robinson-Carter Sand-Jadon Sand-Katie Silverman-Pepper Sweeney-Fred Tatasciore-Jack Whitehall,queen-magic-musical-cartoon-princess-betrayal-snowman-reindeer-curse-snow-troll-based on children's book-mountain climbing-aftercreditsstinger-frozen-woman director-sister sister relationship-magic land,/kgwjIb2JDHRhNk13lmSxiClFjVk.jpg,/9WHM084AoskcHCObAy4QnJg01eM.jpg,38757-62177-150540-12-808-102651-177572-2062-14160-9806-425-269149-585-93456-101299-8587-62211-10020-862-82702-20352
321612,Beauty and the Beast,Family-Fantasy-Romance,en,A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,59.589,Walt Disney Pictures-Mandeville Films,3/16/17,160000000,1266115964,129,Released,Be our guest.,6.968,15038,Emma Watson-Dan Stevens-Luke Evans-Josh Gad-Kevin Kline-Hattie Morahan-Haydn Gwynne-Gerard Horan-Ray Fearon-Ewan McGregor-Ian McKellen-Emma Thompson-Nathan Mack-Audra McDonald-Stanley Tucci-Gugu Mbatha-Raw-Clive Rowe-Thomas Padden-Rita Davies-D.J. Bailey-Adrian Schiller-Harriet Jones-Adam Mitchell-Tom Turner-Michael Jibson-Zoe Rainey-Daisy Duczmal-Jolyon Coy-Jimmy Johnston-Dean Street-Alexis Loizon-Sophie Reid-Rafa�lle Cohen-Carla Nella-Obioma Ugoala-Lynne Wilmot-Jane Fowler-Alison Harding-Chris Andrew Mellon-Jemma Alexander-Sandy Strallen-Dale Branston-Daniel Ioannou-Peter Challis-Wendy Baldock-Norma Atallah-Leo Andrew-Steven Butler-Sharon Gomez-Jacqui Jameson-Vivien Parry-Simone Sault-Beth Willetts-Mandy Montanez-Tom Oakley-William Bozier-Jak Allen-Anderson-Phil Grannel-Freddie August-Nicola Keen-Ebony Molina-Alison Jenkins-Ellen O'Grady-Dawn Buckland-Rebecca Mckinnis-Jody Hall-Ben Fox-Nathan Vaughan Harris-Tim Stanley-Ben Clare-Marina Abdeen-Danielle Acors-Hayley Ainsley-Rhianne Alleyn-Gabby Antrobus-Sophie Atkins-Koko Basigara-Holly Bluett-Daisy Boyles-Ava Brennan-Sophia Brown-Sophie Carmen-Jones-Cassie Clare-Tanya Cumberland-Natalie Davis-Paige Drury-Lawrence-Stephanie Elstob-Cordelia Farnworth-Cj Field-Lily Frazer-Lucy Alexa Gilbert-Helen Gulstan-Selina Hamilton-Leah Hill-Abigayle Honeywill-Chelsea Inez-Blythe Jandoo-Shireen Jathoonia-Billie Kay-Piper-Hannah Kenna-Thomas-Ella Kora-Jennifer Leung-Emily Loumba-Cassie Macmillian-Fiona McDonald-Samira Mighty-Sonoya Mizuno-Anna Momcilovic-Nicola Mooi-Nicole O'Neill-Abiona Omonua-Jazz Peters-Courtney Pruce-Kayla Radam-Katie Singh-Lucy St Louis-Ruth Steele-Jasmine Takacs-Naomi Weijand-Leah West-Skye Lucia Degruttola-Timia Julien-Box-Adelaide Morgan-Gemma Fray-Lara Decaro-Max Brophy-Samuel Brown-Daniel Daszek-Green-Freddie Hunter-Joey Brown-Tom Burgering-Nate Leung-Kai Gordon-Oscar Francisco-Harry Marcus-Johanna Smitz,france-magic-fairy tale-transformation-cartoon-castle-musical-remake-curse-creature-18th century-beast-live action and animation-live action remake,/hKegSKIDep2ewJWPUQD7u0KqFIp.jpg,/m3tdSyl11fhgXPDSEt3aBctTqGP.jpg,150689-259316-10020-102651-109445-269149-297762-150540-263115-283366-131631-283995-277834-8966-672-118-12445-12155-313369-675-12444
260513,Incredibles 2,Action-Adventure-Animation-Family,en,Elastigirl springs into action to save the day while Mr. Incredible faces his greatest challenge yet ��� taking care of the problems of his three children.,61.45,Walt Disney Pictures-Pixar,6/14/18,200000000,1242805359,118,Released,Back to work.,7.491,11599,Craig T. Nelson-Holly Hunter-Sarah Vowell-Huck Milner-Samuel L. Jackson-Bob Odenkirk-Jonathan Banks-Catherine Keener-Eli Fucile-Nicholas Bird-Bill Wise-Brad Bird-Michael Bird-Sophia Bush-Phil LaMarr-Paul Eiding-Isabella Rossellini-John Ratzenberger-Barry Bostwick-Adam Rodr�_guez-Jere Burns-Kimberly Adair Clark-Usher-Adam Gates-Michael B. Johnson,married couple-cartoon-sequel-superhero-parenting-family-super power,/9lFKBtaVIhP7E2Pk0IY1CwTKTMZ.jpg,/mabuNsGJgRuCTuGqjFkWe1xdu19.jpg,9806-363088-383498-284054-404368-12-351286-299536-863-348350-354912-301528-324857-862-10193-2062-127380-62211-585-260514-150540
